"ticket_id","ticket_name","full_thread_text"
"21003994","CAROL RENTA HAVING ISSUE","[2026-02-02 07:11 | Navjot P Kaur] Hi Support, Carol Renta reported being kicked out of Impresa a number of times a day after a popup msg that says: SQL Server connection spid changed. exiting application. Her ext is 8207 TY! Navjot Kaur Water Billing T.O.H. Water Dept. PH: 516-296-7254

[2026-02-02 07:43 | Sachin Yadav] Hi NJ, I can call her and check in on why this is happening.

[2026-02-02 08:21 | Sachin Yadav] Spid change error was happening due to the system going into the Sleep mode. Carol told me she will change it by herself and monitor it. If this persists, we will connect with your IT to look for major changes in your network and sharing settings. Sachin

[2026-02-04 01:45 | Navjot P Kaur] HI Sachin, Will you call Mike DeFilippis Hempstead IT to let him know which settings he should be looking at please. Navjot Kaur Water Billing T.O.H. Water Dept. PH: 516-296-7254

[2026-02-04 04:48 | Sachin Yadav] I spoke with NJ, and it has changed the settings. Sachin

[2026-02-04 04:52 | Mike DeFilippis] Hi, What settings were changed? I havent talked to anyone about this yet. Still waiting on a call from your support team. Michael DeFilippis Information & Technology Town of Hempstead

[2026-02-04 04:54 | Sachin Yadav] Sleep mode was on her machine; Carol took it off."
"21004167","Accounts Payable","[2026-02-02 07:51 | Shea Lightsey Lightsey] We are having problems getting our accounts payable for our Publice Sector Health Group to add up. Our distribution and journal reports are not reflecting true withholdings with health insurance. The financial reports decrease in the allowaction for benefits despite an increase in the number of employees. The past clerk didn't show me where to enter in the information to reflect the amount total for employees. Shea Lightsey Town Clerk/Treasurer Town of Haxtun townofhaxtun.colorado.gov

[2026-02-02 09:02 | Tony Williams] Shea, All of our support staff have been engaged with other customers. Someone will reach out to you as soon as possible tomorrow.

[2026-02-02 10:02 | Tony Williams] Shea, All of our support staff have been engaged with other customers. Someone will reach out to you as soon as possible tomorrow. - Tony Williams Manager, Support Services

[2026-02-09 02:41 | Ben Aplin] Hi Shea - we'll reach out to you shortly.

[2026-02-09 03:41 | Ben Aplin] Hi Shea - we'll reach out to you shortly.

[2026-02-10 03:41 | Mitch Mullins] As always, reports that illustrate the issue are helpful to review. We'll need to make sure 1. that the right health insurance amounts are being used in payroll and 2. review how those amounts are allocated to various departments.

[2026-02-10 04:41 | Mitch Mullins] As always, reports that illustrate the issue are helpful to review. We'll need to make sure 1. that the right health insurance amounts are being used in payroll and 2. review how those amounts are allocated to various departments.

[2026-02-10 05:40 | Sreya Johny] Shea, Apologies for the delayed response! To help us troubleshoot this, it would be helpful if you could share your distribution and journal reports that illustrate the discrepancy. We’ll need to review two key areas: confirm that the correct health insurance amounts are being used in payroll, and verify how those amounts are being allocated across departments. Once we have those reports, we can take a closer look and advise on next steps. Please let us know if you have any questions in the meantime. Sreya

[2026-02-10 06:39 | Shea Lightsey Lightsey] Here is our report and the bill showing the amount that the report is supposed to be showing. Also on the bill is the breakdown of the total amount.

[2026-02-10 06:40 | Sreya Johny] Shea, Apologies for the delayed response! To help us troubleshoot this, it would be helpful if you could share your distribution and journal reports that illustrate the discrepancy. We’ll need to review two key areas: confirm that the correct health insurance amounts are being used in payroll, and verify how those amounts are being allocated across departments. Once we have those reports, we can take a closer look and advise on next steps. Please let us know if you have any questions in the meantime. Sreya

[2026-02-10 07:39 | Shea Lightsey Lightsey] Here is our report and the bill showing the amount that the report is supposed to be showing. Also on the bill is the breakdown of the total amount. Shea Lightsey Town Clerk/Treasurer Town of Haxtun townofhaxtun.colorado.gov

[2026-02-12 00:58 | Mitch Mullins] I don't see any PR source entries on the included GL transaction listing report. This makes me think that PR is not interfaced with GL. If this is the case then PR amounts would be entered via Fixed Journal or General Journal entries and Accounts Payable invoices. I only saw an attached GL transaction listing report. I'm not sure what the ""bill"" is referencing. Perhaps an invoice from the health insurance company?

[2026-02-12 01:58 | Mitch Mullins] I don't see any PR source entries on the included GL transaction listing report. This makes me think that PR is not interfaced with GL. If this is the case then PR amounts would be entered via Fixed Journal or General Journal entries and Accounts Payable invoices. I only saw an attached GL transaction listing report. I'm not sure what the ""bill"" is referencing. Perhaps an invoice from the health insurance company?

[2026-02-19 05:37 | Sreya Johny] Shea, Apologies for the delayed response! We reviewed the GL transaction listing report and there are no PR (Payroll) source entries in your GL report, which indicates that your Payroll module is not currently interfaced with the General Ledger. This explains why your health insurance withholdings aren't being automatically reflected in your financial reports. In this case, you would need to enter the PR amounts as Fixed Journal or General Journal entries, along with the corresponding Accounts Payable invoices. Create Fixed Journal or General Journal entries for the health insurance amounts Create Accounts Payable invoices for the health insurance bills Ensure the entries properly allocate costs across departments Please let us know if you have any questions. Sreya

[2026-02-19 06:37 | Sreya Johny] Shea, Apologies for the delayed response! We reviewed the GL transaction listing report and there are no PR (Payroll) source entries in your GL report, which indicates that your Payroll module is not currently interfaced with the General Ledger. This explains why your health insurance withholdings aren't being automatically reflected in your financial reports. In this case, you would need to enter the PR amounts as Fixed Journal or General Journal entries, along with the corresponding Accounts Payable invoices. Create Fixed Journal or General Journal entries for the health insurance amounts Create Accounts Payable invoices for the health insurance bills Ensure the entries properly allocate costs across departments Please let us know if you have any questions. Sreya

[2026-02-19 07:10 | Shea Lightsey Lightsey] How do I get it to interface from here on out? Shea Lightsey Town Clerk/Treasurer Town of Haxtun 970-774-6104 townofhaxtun.colorado.gov

[2026-02-19 08:10 | Shea Lightsey Lightsey] How do I get it to interface from here on out? Shea Lightsey Town Clerk/Treasurer Town of Haxtun townofhaxtun.colorado.gov

[2026-02-25 00:47 | Mitch Dahl] Interfacing Payroll to GL/AP is a fairly involved process. I feel like there should be some documentation/video/etc. on that process somewhere. Let me know if you can't find anything.

[2026-02-25 01:47 | Mitch Dahl] Interfacing Payroll to GL/AP is a fairly involved process. I feel like there should be some documentation/video/etc. on that process somewhere. Let me know if you can't find anything.

[2026-03-05 07:18 | Tony Williams] @Sreya Johny - Please update the customer on the status of this ticket.

[2026-03-05 08:18 | Tony Williams] @Sreya Johny - Please update the customer on the status of this ticket.

[2026-03-05 08:41 | Sreya Johny] Shea, Apologies for the delayed response. I’m still working on this and will update you as soon as I have more information.

[2026-03-05 09:41 | Sreya Johny] Shea, Apologies for the delayed response. I’m still working on this and will update you as soon as I have more information.

[2026-03-09 10:02 | Sreya Johny] Hi Shea, To interface Payroll with the General Ledger in PowerManager, please follow the steps below: 1. Open Payroll Setup Go to Payroll > Maintenance > Setup, then navigate to the GL Accounts tab. 2. Add Payroll GL Accounts Enter all General Ledger accounts that will be used in Payroll, such as: Payroll Cash Payroll Liability accounts (taxes and deductions) Payroll Expense accounts Note: If an account is not listed here, it will not appear as an option in the lookup sections. 3. Enable GL Integration In the GL Accounts tab, make sure “Use Actual GL Account Numbers” is checked so Payroll can interface with the General Ledger. 4. (Optional) Use Fill GL Account If you have multiple funds or departments: Enter the GL account for one fund Click Fill GL Account to automatically populate the same account for the other funds. 5. Set Up Cash Lookup Go to the Cash Lookup tab and select the GL account used for payroll net pay for each fund or department. This account represents the cash account payroll payments come from. 6. Set Up Liability Lookup In the Liability Lookup tab, assign the appropriate GL liability accounts for employee deductions and tax withholdings (e.g., Federal Tax, Social Security, Medicare, etc.). These accounts will track amounts withheld from employee paychecks. 7. Set Up Employer Expense Lookup In the Employer Expense Lookup tab, select the GL expense accounts used for employer payroll expenses such as employer Social Security, Medicare, retirement, or benefits. Note: Employers do not contribute to Federal or State Income Tax, so those accounts are not required here. Once these are configured and saved, Payroll will properly post transactions to the General Ledger. Please let us know if you have any questions.

[2026-03-09 11:02 | Sreya Johny] Hi Shea, To interface Payroll with the General Ledger in PowerManager, please follow the steps below: 1. Open Payroll Setup Go to Payroll > Maintenance > Setup, then navigate to the GL Accounts tab. 2. Add Payroll GL Accounts Enter all General Ledger accounts that will be used in Payroll, such as: Payroll Cash Payroll Liability accounts (taxes and deductions) Payroll Expense accounts Note: If an account is not listed here, it will not appear as an option in the lookup sections. 3. Enable GL Integration In the GL Accounts tab, make sure “Use Actual GL Account Numbers” is checked so Payroll can interface with the General Ledger. 4. (Optional) Use Fill GL Account If you have multiple funds or departments: Enter the GL account for one fund Click Fill GL Account to automatically populate the same account for the other funds. 5. Set Up Cash Lookup Go to the Cash Lookup tab and select the GL account used for payroll net pay for each fund or department. This account represents the cash account payroll payments come from. 6. Set Up Liability Lookup In the Liability Lookup tab, assign the appropriate GL liability accounts for employee deductions and tax withholdings (e.g., Federal Tax, Social Security, Medicare, etc.). These accounts will track amounts withheld from employee paychecks. 7. Set Up Employer Expense Lookup In the Employer Expense Lookup tab, select the GL expense accounts used for employer payroll expenses such as employer Social Security, Medicare, retirement, or benefits. Note:Employers do not contribute to Federal or State Income Tax, so those accounts are not required here. Once these are configured and saved, Payroll will properly post transactions to the General Ledger. Please let us know if you have any questions.

[2026-03-12 07:21 | Sreya Johny] Dear Shea Lightsey, The resolution for this ticket has been provided. If the issue has not been resolved please update the ticket as soon as possible by responding in this ticket. (Please note: You have up to 7 days to notify inHANCE of any issues or concerns related to this ticket. If no issues or concerns have been noted within the 7-day window, the issue is considered complete and this ticket will automatically close.) However, if the issue has been resolved, please close the ticket and take a moment to provide your rating of the service you received.

[2026-03-12 08:21 | cust] Dear Shea Lightsey, The resolution for this ticket has been provided. If the issue has not been resolved please update the ticket as soon as possible by responding in this ticket. (Please note: You have up to 7 days to notify inHANCE of any issues or concerns related to this ticket. If no issues or concerns have been noted within the 7-day window, the issue is considered complete and this ticket will automatically close.) However, if the issue has been resolved, please close the ticket and take a moment to provide your rating of the service you received. inHANCE Customer Support"
"21003837","PC Install","[2026-01-21 04:34 | Ruth Winters] Good Morning, We are upgrading three PCs in the next couple of weeks. Will you have to reinstall Impressa on them once we have them up and running or is this something my IT team can do? I would like to also upgrade our version of Impressa to the newest version after we have all the new PC’s up and running. We have Invoice Cloud. Will you need anything from Invoice Cloud once we receive the new version? You can reach me at this email or at 573-893-2848. Office hours are 8:00 – 4:30 pm CST. Ruth Winters

[2026-01-21 04:48 | Tony Williams] Once PCs are updated, create new ticket for update or... do update same time/day as install Impresa on PCs which might be more efficient.

[2026-01-21 05:46 | Tony Williams] Ruth, Nothing will be impacted as far as InvoiceCloud is concerned. Cole County PWSD#1 is currently on 4.18 according to our records. The version out now is 4.28. Do you want to update your live database to this new version at the same time as the PCs are being updated? - Tony

[2026-01-21 06:06 | Ruth Winters] As long as you don’t think it will be an issue, that is fine.

[2026-01-22 05:43 | Tony Williams] Ruth, Do you have a date/time of when this will occur or when you want it to take place? The update to 4.28 will require us to update every machine/PC. Will your IT company be assisting to make this go more efficiently? - Tony

[2026-01-22 12:57 | Ruth Winters] We are waiting on the PCs to come in. They have been ordered. We are looking at next week or potentially the week after. Yes, the IT guys will be here. The plan is to replace one PC at a time in case there are issues getting everything up and running. I will let you know the timeframe as soon as I know. Ruth

[2026-01-23 01:35 | Tony Williams] Ruth, I'm out Monday of next week, but in the rest of the week and all of the week following. - Tony

[2026-01-23 02:21 | Ruth Winters] Ok.

[2026-02-02 03:26 | Ruth Winters] Good morning Tony, We have the first PC change over scheduled for Tuesday February10th starting a 9:00 am. My IT guy Anthony, with Elite Technologies, wondered if you could preinstall the billing software while the PC’s are still at their location or if it needs to be done in our office on the day of? We have scheduled another PC for the 12th and if everything goes smoothly with the first one, we plan on doing the final one that same day. I have copied Anthony on this email. Ruth Winters

[2026-02-02 03:30 | Ruth Winters] Left the “s” off of Anthony’s email. Cc: 'anthony.hepler@eliteservicemo.com' Good morning Tony, We have the first PC change over scheduled for Tuesday February10th starting a 9:00 am. My IT guy Anthony, with Elite Technologies, wondered if you could preinstall the billing software while the PC’s are still at their location or if it needs to be done in our office on the day of? We have scheduled another PC for the 12th and if everything goes smoothly with the first one, we plan on doing the final one that same day. I have copied Anthony on this email. Ruth Winters

[2026-02-02 03:32 | Tony Williams] The software can be ""preinstalled"" at anytime, but the application would only be able to be opened/launched if the PC can see the domain the SQL database is on and the user logged in is an authorized user (In one of the AD groups for Impresa). - Tony

[2026-02-02 06:37 | Anthony Hepler] I did not get that response but if they did a Reply all and the incorrect email was present it may have bounced. That’s great. Tony, I am finishing up updates and software installs for the devices. I can get you remoted into the devices and let you pre-install the software if that is something you would like to do. Alternatively, we can wait until the days of the install which are tentatively February 10, 2026, and February 12, 2026 Anthony Hepler Anthony, Did you get this response? The software can be ""preinstalled"" at anytime, but the application would only be able to be opened/launched if the PC can see the domain the SQL database is on and the user logged in is an authorized user (In one of the AD groups for Impresa). - Tony Ruth Winters

[2026-02-02 06:52 | Tony Williams] Anthony, Anyone on our team can do/assist with these installs. This week isn't good for us due to some staff being offsite at events. Next week I'm off on the 10th, but any other day would work just fine. - Tony

[2026-02-02 06:54 | Anthony Hepler] mailbox is not monitored closely. If this is a high priority ticket, please call our office at 573.691.4500 and our support staff will be able to help.

[2026-02-02 07:34 | Sachin Yadav] Hi Anthony, I can help you with this case. Please let me know what date/time works for you. Sachin

[2026-02-02 08:50 | Anthony Hepler] Just an FYI I have no portal access for PWSD#1 so I cannot view ticket updates.

[2026-02-02 09:40 | Anthony Hepler] Hello, Would you have time on Monday the 9th at 1:30 PM? Anthony Hepler

[2026-02-03 02:50 | Sachin Yadav] Hi Anthony, I tried to call you on the given number, 573.691.4500. I hope you are receiving this email from this ticket. I am available for the rest of this week to do the PC install for Impresa. If you want it to do the install before 9th Feb, we can schedule a call.

[2026-02-03 02:56 | Anthony Hepler] Hello, Just to reiterate. I do not have access to the portal for ticket communication. To reach me you must email me directly or call. If we must create a portal account to access the tickets please create a login for the account info@eliteservicesmo.com Anthony Hepler

[2026-02-03 03:41 | Anthony Hepler] Hello, Sorry about that we were all on the phone when you called and we were unable to answer the call.Yes I would like to get the preinstalls done for the devices before they go on site.I would like to setup a call on Monday afternoon to allow you into the new PCS to do any prestaging you many need.

[2026-02-03 03:46 | Tony Williams] Anthony, Ruth or someone at Cole County PWSD #1 will have to inform us that you will need access to their Customer Portal for inHance, which also has many other features available aside from just submitting and

[2026-02-03 05:27 | Ruth Winters] Tony, I grant Anthony Hepler with Elite Technologies, access to Cole Co PWSD #1’s Customer Portal in inHance on this 3rd day of February 2026. Ruth Winters, District Manager Cole County PWSD #1

[2026-02-03 05:31 | Tony Williams] Anthony has been sent an e-mail invite that will set his password for our Customer Hub. - Tony

[2026-02-03 06:15 | Anthony Hepler] Yes I would like to get the preinstalls done for the devices before they go on site.I would like to setup a call on Monday the 9th's afternoon to allow you into the new PCS to do any prestaging you many need.Ticket 109363 is pretty much the same ticket.

[2026-02-03 09:32 | Sachin Yadav] I have sent you the meeting invite for 9th Feb. Sachin

[2026-02-09 05:43 | Sachin Yadav] Here is the link to download the installation files. 4.28.2.0_base.zip

[2026-02-09 07:07 | Sachin Yadav] I talked to Anthony and walked him through the installation process of Impresa 4.28.2 on the 1st machine; they have 3 more that need installation. Anthony will update me on this ticket once all of the machines are loaded with Impresa 4.28.2. Sachin

[2026-02-10 03:08 | Ruth Winters] Sachin, When I spoke with Tony I asked to upgrade our database to the newest version during this PC upgrade. As of now the database is still the old version. We have installed one new PC with the new version of software. Can we get the database updated before we complete the others? I do not want any issues with our billing software because of incompatibility. Ruth Winters

[2026-02-10 03:16 | Anthony Hepler] Looks like we will need the older installer for Impress or to update the database. In order to proceed

[2026-02-10 04:09 | Sachin Yadav] Hi Ruth, I have confirmed with Anthony on that Qs, if I am remembering correctly, and I got a response that those new PC will wait until the DB gets upgraded to 4.28.2. The current DB version for Cole County PWSD#1 is 4.18.1. For the upgrade request, you need to submit a new ticket to our support ticketing system, and Tony or Lisa will take care of it. For now, if you guys want me to install the 4.18.1 version of Impresa, I can happily do that. Please let me know how you would like to proceed. Sachin

[2026-02-10 04:15 | Anthony Hepler] If it is a similar install process to last time you can send me the link and i can get it installedThere anything special about the install of the older version?

[2026-02-10 05:13 | Sachin Yadav] Ok, I am working on it. Sent you the 4.18.1 installation files, and yes, you have to follow the same instructions as in the last installation. Sachin

[2026-02-10 05:30 | cust] Customer Added a Review on this ticket

[2026-02-10 06:20 | Sachin Yadav] Hi Anthony, Do you still need any assistance in installing the older version of Impresa 4.18.1? Sachin

[2026-02-10 07:00 | Anthony Hepler] Hello, I do not need assistance installing the software. However, are you who would have set up the cashdrawer and receipt printer settings? Antony Hepler

[2026-02-10 07:09 | Sachin Yadav] Sounds good! Do we have any previous tickets for that cashdrawer and receipt printer settings set up before? If not, I can create another ticket and help you with it.

[2026-02-10 07:12 | Sachin Yadav] TS#109624 has been opened for the cash drawer and Receipt printer setup request. Sachin"
"21003271","NEED HELP FIXING CUSTOMER PAYMENT","[2026-02-02 04:30 | Tristan Plessel] Need help revising a payment from 1/15/26 that is in a closed batch. Customer payed with one check that was supposed to be split between two accounts and was not.

[2026-02-02 09:06 | Sreya Johny] Hi, You can void the original payment that was applied incorrectly and then re-enter the payment to correct accounts. To void a Payment: Utility Billing > Processing > Adjustments > Choose the correct Posting date > Adjust > Select the customer > Go to Payments tab > Select the payment to be voided and then click the Void button only once at the bottom right > Click Save once the selected payment appears in the Adjustments section at the bottom. Once the original payment is voided, go to Enter Payments and apply the payment correctly so it’s split between the two accounts. Please let us know if you have any questions. Sreya

[2026-02-10 09:38 | cust] Dear Tristan, The resolution for this ticket has been provided. If the issue has not been resolved please update the ticket as soon as possible by responding in this ticket. (Please note: You have up to 7 days to notify inHANCE of any issues or concerns related to this ticket. If no issues or concerns have been noted within the 7-day window, the issue is considered complete and this ticket will automatically close.) However, if the issue has been resolved, please close the ticket and take a moment to provide your rating of the service you received. inHANCE Customer Support"
"21003061","Unable to connect to inhance data base","[2026-02-02 03:39 | Ronda Nieman] Unable to login in the data base - password failed same issue as in the previous

[2026-02-02 04:28 | Jimmy Biondo] when her server restartes the database is put into recovery mode. If i start and stop the service ace it comes back fine."
"21002866","Issues from billing on book 1 prior to closing the reading books","[2026-02-02 03:04 | Lisa Ward] Greene did their billing on book 1 prior to closing the reading books. They went back and applied but now they are getting errors

[2026-02-02 03:05 | Lisa Ward] Kendra, Please see the attached document.

[2026-02-02 03:14 | Lisa Ward] Kendra called back and they were able to resolve the issue"
"21001276","Clarification on Batch Payments in Impresa","[2026-01-30 09:28 | Sherna Ramos] Hello, I have a question about the batch payments. If I process payments made by customers on a weekend, for example, January 31 (Saturday), and I pull those payments and process them on the following business day, Feb 2 (Monday), would those payments get summarized in the January payments or in February payments? If I generate any kind of reports with a particular date, would the payment made by customers on Jan 31 show up under January 31 or on Feb 2? Sherna Ramos, CPA Accounting Manager Village of La Grange 53 S. La Grange Road La Grange, IL 60525 PH: 708-579-2300 ext. 404 sramos@lagrangeil.gov lagrageil.gov This e-mail message is intended solely for the individuals to whom it is addressed. If you believe you received this e-mail in error, please notify the sender immediately, delete the e-mail from your computer, and do not copy or disclose it to anyone else. The statements, opinions, and views expressed by the author in this message are the personal statements, opinions, and views of the author only, and they should not be construed, deemed, or interpreted to be those of the Village of La Grange or any other elected or appointed official, officer, agent, or employee of the Village of La Grange.

[2026-02-05 04:21 | cust] Dear Sherna, The resolution for this ticket has been provided. If the issue has not been resolved please update the ticket as soon as possible by responding in this ticket. (Please note: You have up to 7 days to notify inHANCE of any issues or concerns related to this ticket. If no issues or concerns have been noted within the 7-day window, the issue is considered complete and this ticket will automatically close.) However, if the issue has been resolved, please close the ticket and take a moment to provide your rating of the service you received. inHANCE Customer Support

[2026-02-05 04:24 | Sherna Ramos] No one has reached out to me yet. TY Sherna Ramos, CPA Accounting Manager Village of La Grange 53 S. La Grange Road La Grange, IL 60525 PH: 708-579-2300 ext. 404 sramos@lagrangeil.gov lagrageil.gov

[2026-02-06 07:38 | Tony Williams] Sherna, We apologize that no one has responded to your inquiry about batch payments in Impresa. When processing payments made by customers on a weekend (January 31) and pulling those payments on the following business day (February 2), the payment date is determined by what you enter in the ""Batch payment date"" field during processing. By default, the system will use the current processing date (February 2), but you have the option to change this to the actual payment date (January 31). Any reports you generate will show the date you entered in this field. If you want the payments to be summarized with January payments, you should enter January 31 as the batch payment date when processing. If you enter February 2, they will be summarized with February payments. The payment date field is primarily for reporting purposes, so it's important to use the date that aligns with your accounting requirements.

[2026-02-19 07:41 | Lisa Ward] Sherna, Did this answer your questions or do you require additional assistance?

[2026-02-19 07:54 | Sherna Ramos] Sorry for the late reply. Yes, I have now a clear understanding of the process and report. Sherna Ramos, CPA Accounting Manager Village of La Grange 53 S. La Grange Road La Grange, IL 60525 PH: 708-579-2300 ext. 404 sramos@lagrangeil.gov lagrageil.gov"
"21001199","Lots of questions","[2026-01-30 08:47 | Tyler Silvernail] Regarding the random laundry list of other questions I had, please see below: -I need help deactivating/turning off Do Not Bill for accounts 1290-01 and 1292-01. Both these accounts have since had houses built on them and have changed owners, so the tenant counter has been updated and the current accounts are being billed. The -01 tenant counters in question are still showing up on a Do Not Bill list and so BillMaster seems to be treating them as active accounts (for instance, when I send out bills I get the disclaimer that pops up where I have to verify that these two accounts shouldn't be billed). -For some reason the reads for accounts 1273 and 1276 have been importing incorrectly for a while now. I'm not sure if this is a Neptune issue or a BillMaster issue. But to give you an example, when the reads import the first digit is cut off. Let's say the read is 164589. The system imports the read as 64589, cutting off the 1. I've been manually adjusting this for a little over a year now, and it's not a big deal but I'm not sure why it started to malfunction in the first place. It would be nice to get it fixed if possible. -We are trying to streamline our consumption reporting process and would like to add a few meters to the route that we ultimately do NOT want to bill for (for instance, the meter at the ECWC office). Can we add these to the system, and therefore to the route and reporting suite, and make them into Do Not Bill accounts? I think that's it for now. Anna Crona

[2026-01-30 09:35 | Tyler Silvernail] Scheduled for Tuesday 9am

[2026-02-03 03:30 | Tyler Silvernail] 1. Set ptntactive = falseselect ptntactive, ptntpremiseid, ptnttenantcounter from premisetenants where ptntpremiseid IN (1290,1292) 2. Adjusted the number of dials in BM. will have to check import top ensure full read is present (1273, 1276) 3. Create an account for your office, add the meter and meter data. Option 1: Do not Bill (make sure reads are able to be read by bill period- Tyler to test) Option 2: $0 rate attached

[2026-02-03 04:02 | Tyler Silvernail] Checked import, they are sending all values, BM was lopping the last digit off. Adjusting to 8 should resolve the issue.

[2026-02-03 05:09 | Tyler Silvernail] PMRD's are locked in the period they were read in. Tell Anna to do 'Do Not Bill' for ECW

[2026-02-03 06:46 | Tyler Silvernail] Anna, For your ECWC account, go ahead and set it up as you would a normal account but set the bill code to Do not bill. Each time you do a read it will be set in the bill period it was read in so your reporting will be correct. I also looked a the import you sent, they are sending the full data so that's good. I think our fix of dial numbers should solve that problem. If it doesnt let me know!I'll close this ticket, again if you need anything else feel free to reach out!T"
"21001164","Council/Dog Checks and Utility Billing","[2026-01-30 08:26 | Tricia Kuszak] I need to do the Council and Dog Checks and I am wondering if they are set up with General Ledger Accounts since our regular payroll was not. If not and you want, you could send me instructions on getting them set up. I should remember but all that has happened over the last week, I am afraid I don't remember and don't want to mess anything up. Also I have not been able to get the bills done as some of the amounts due seem extremely high.

[2026-01-30 10:04 | Ben Aplin] Called Tricia. High bills are are due to rollover reads being present in the read import file. She'll check with Will on Monday. Council: walked Tricia through to Employee Maintenance, retrieved employee, salary amount was present.

[2026-01-30 10:06 | cust] Dear Tricia, The resolution for this ticket has been provided. If the issue has not been resolved please update the ticket as soon as possible by responding in this ticket. (Please note: You have up to 7 days to notify inHANCE of any issues or concerns related to this ticket. If no issues or concerns have been noted within the 7-day window, the issue is considered complete and this ticket will automatically close.) However, if the issue has been resolved, please close the ticket and take a moment to provide your rating of the service you received. inHANCE Customer Support"
"21000906","billing drafts do not have correct date","[2026-01-30 07:08 | Rachel Olguin] When moving drafts from the C drive to the O drive it was noticed that it had the date of 10/31/25 not todays date. Need this fixed ASAP today. Everything else has been completed in our billing instructions.

[2026-01-30 07:29 | Rachel Olguin] Also the End of Period report did not populate.

[2026-01-30 08:29 | Jimmy Biondo] processed drafts again from another machine and they worked fine. This machine had not been updated in a long time. got it updated to things should work more smoothly."
